,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2022-10-11 00:00:00-04:00,1.6399999856948853,1.649999976158142,1.600000023841858,1.600000023841858,11400,0.0,0.0
1,2022-10-12 00:00:00-04:00,1.590000033378601,1.6200000047683716,1.559999942779541,1.5800000429153442,2600,0.0,0.0
2,2022-10-13 00:00:00-04:00,1.5800000429153442,1.7450000047683716,1.4900000095367432,1.600000023841858,29700,0.0,0.0
3,2022-10-14 00:00:00-04:00,1.6200000047683716,1.6799999475479126,1.5700000524520874,1.590000033378601,3500,0.0,0.0
4,2022-10-17 00:00:00-04:00,1.590000033378601,1.600000023841858,1.496000051498413,1.5399999618530273,16800,0.0,0.0
5,2022-10-18 00:00:00-04:00,1.5499999523162842,1.590000033378601,1.5199999809265137,1.5199999809265137,2100,0.0,0.0
6,2022-10-19 00:00:00-04:00,1.4900000095367432,1.600000023841858,1.4900000095367432,1.5800000429153442,4500,0.0,0.0
7,2022-10-20 00:00:00-04:00,1.600000023841858,1.7400000095367432,1.5800000429153442,1.6799999475479126,5400,0.0,0.0
8,2022-10-21 00:00:00-04:00,1.6799999475479126,1.7899999618530273,1.6799999475479126,1.7400000095367432,4800,0.0,0.0
9,2022-10-24 00:00:00-04:00,1.8300000429153442,1.840000033378601,1.7109999656677246,1.7799999713897705,10100,0.0,0.0
10,2022-10-25 00:00:00-04:00,1.75,1.850000023841858,1.7450000047683716,1.850000023841858,4200,0.0,0.0
11,2022-10-26 00:00:00-04:00,1.8700000047683716,1.9299999475479126,1.8609999418258667,1.8899999856948853,14400,0.0,0.0
12,2022-10-27 00:00:00-04:00,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,600,0.0,0.0
13,2022-10-28 00:00:00-04:00,1.909999966621399,1.9800000190734863,1.8300000429153442,1.9500000476837158,3800,0.0,0.0
14,2022-10-31 00:00:00-04:00,1.850000023841858,2.0399999618530273,1.8350000381469727,1.850000023841858,8800,0.0,0.0
15,2022-11-01 00:00:00-04:00,1.909999966621399,2.0199999809265137,1.8600000143051147,1.9500000476837158,7900,0.0,0.0
16,2022-11-02 00:00:00-04:00,2.0,2.190000057220459,1.9900000095367432,2.119999885559082,19900,0.0,0.0
17,2022-11-03 00:00:00-04:00,2.0399999618530273,2.0399999618530273,1.9299999475479126,2.0299999713897705,6700,0.0,0.0
18,2022-11-04 00:00:00-04:00,2.130000114440918,2.130000114440918,1.8799999952316284,1.9299999475479126,9200,0.0,0.0
19,2022-11-07 00:00:00-05:00,1.899999976158142,1.909999966621399,1.7200000286102295,1.8200000524520874,8000,0.0,0.0
20,2022-11-08 00:00:00-05:00,1.7699999809265137,1.9900000095367432,1.600000023841858,1.600000023841858,10600,0.0,0.0
21,2022-11-09 00:00:00-05:00,1.590000033378601,1.690000057220459,1.4500000476837158,1.4500000476837158,15900,0.0,0.0
22,2022-11-10 00:00:00-05:00,1.590000033378601,1.6299999952316284,1.4700000286102295,1.5199999809265137,13100,0.0,0.0
23,2022-11-11 00:00:00-05:00,1.5399999618530273,1.7699999809265137,1.5199999809265137,1.6100000143051147,19500,0.0,0.0
24,2022-11-14 00:00:00-05:00,1.5800000429153442,1.6699999570846558,1.5199999809265137,1.5800000429153442,12100,0.0,0.0
25,2022-11-15 00:00:00-05:00,1.6299999952316284,1.7000000476837158,1.6299999952316284,1.649999976158142,1700,0.0,0.0
26,2022-11-16 00:00:00-05:00,1.659999966621399,1.690000057220459,1.6440000534057617,1.6699999570846558,8800,0.0,0.0
27,2022-11-17 00:00:00-05:00,1.6200000047683716,1.7300000190734863,1.6200000047683716,1.7300000190734863,6700,0.0,0.0
28,2022-11-18 00:00:00-05:00,1.7400000095367432,1.7400000095367432,1.7050000429153442,1.7050000429153442,2900,0.0,0.0
29,2022-11-21 00:00:00-05:00,1.7100000381469727,1.7200000286102295,1.7100000381469727,1.7200000286102295,1600,0.0,0.0
