,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2022-10-11 00:00:00-04:00,24.239999771118164,24.950000762939453,23.56999969482422,24.540000915527344,7833300,0.0,0.0
1,2022-10-12 00:00:00-04:00,24.59000015258789,24.6299991607666,23.030000686645508,23.280000686645508,7169300,0.0,0.0
2,2022-10-13 00:00:00-04:00,22.079999923706055,23.459999084472656,21.5,22.959999084472656,10288800,0.0,0.0
3,2022-10-14 00:00:00-04:00,23.299999237060547,23.649999618530273,21.100000381469727,21.209999084472656,10471500,0.0,0.0
4,2022-10-17 00:00:00-04:00,22.0,22.764999389648438,21.520000457763672,21.56999969482422,8396600,0.0,0.0
5,2022-10-18 00:00:00-04:00,22.6299991607666,23.09000015258789,21.510000228881836,22.079999923706055,7417100,0.0,0.0
6,2022-10-19 00:00:00-04:00,21.645000457763672,21.645000457763672,19.94499969482422,20.399999618530273,11568600,0.0,0.0
7,2022-10-20 00:00:00-04:00,19.760000228881836,20.559999465942383,19.100000381469727,19.65999984741211,10909800,0.0,0.0
8,2022-10-21 00:00:00-04:00,19.479999542236328,20.18000030517578,18.850000381469727,20.030000686645508,12935900,0.0,0.0
9,2022-10-24 00:00:00-04:00,19.799999237060547,19.899999618530273,18.6200008392334,19.459999084472656,7316800,0.0,0.0
10,2022-10-25 00:00:00-04:00,19.459999084472656,21.40999984741211,19.459999084472656,21.139999389648438,8374200,0.0,0.0
11,2022-10-26 00:00:00-04:00,21.655000686645508,22.739999771118164,21.309999465942383,21.709999084472656,11966000,0.0,0.0
12,2022-10-27 00:00:00-04:00,22.049999237060547,22.440000534057617,21.520000457763672,22.079999923706055,7851500,0.0,0.0
13,2022-10-28 00:00:00-04:00,22.040000915527344,22.327999114990234,21.09000015258789,21.899999618530273,6083800,0.0,0.0
14,2022-10-31 00:00:00-04:00,21.829999923706055,22.709999084472656,21.389999389648438,22.510000228881836,7809600,0.0,0.0
15,2022-11-01 00:00:00-04:00,23.65999984741211,23.920000076293945,22.469999313354492,22.565000534057617,5932000,0.0,0.0
16,2022-11-02 00:00:00-04:00,22.639999389648438,23.350000381469727,21.6200008392334,21.65999984741211,8611000,0.0,0.0
17,2022-11-03 00:00:00-04:00,22.920000076293945,26.469999313354492,22.8799991607666,25.709999084472656,24266000,0.0,0.0
18,2022-11-04 00:00:00-04:00,26.329999923706055,26.84000015258789,23.110000610351562,24.040000915527344,13901100,0.0,0.0
19,2022-11-07 00:00:00-05:00,24.31999969482422,24.40999984741211,22.655000686645508,23.139999389648438,5974600,0.0,0.0
20,2022-11-08 00:00:00-05:00,23.639999389648438,24.719999313354492,23.434999465942383,24.15999984741211,8862000,0.0,0.0
21,2022-11-09 00:00:00-05:00,23.920000076293945,25.639999389648438,23.90999984741211,24.15999984741211,8344200,0.0,0.0
22,2022-11-10 00:00:00-05:00,26.229999542236328,31.6299991607666,25.68000030517578,30.790000915527344,22669500,0.0,0.0
23,2022-11-11 00:00:00-05:00,30.200000762939453,31.78499984741211,29.802000045776367,30.489999771118164,12198600,0.0,0.0
24,2022-11-14 00:00:00-05:00,30.0,30.364999771118164,28.079999923706055,29.670000076293945,9703100,0.0,0.0
25,2022-11-15 00:00:00-05:00,31.600000381469727,32.529998779296875,30.969999313354492,31.34000015258789,9419000,0.0,0.0
26,2022-11-16 00:00:00-05:00,30.600000381469727,31.575000762939453,30.229999542236328,31.329999923706055,6581500,0.0,0.0
27,2022-11-17 00:00:00-05:00,30.049999237060547,32.19499969482422,29.31999969482422,31.90999984741211,8137100,0.0,0.0
28,2022-11-18 00:00:00-05:00,32.52000045776367,32.52000045776367,29.549999237060547,30.389999389648438,7958000,0.0,0.0
29,2022-11-21 00:00:00-05:00,30.0,30.608999252319336,28.950000762939453,30.459999084472656,5572200,0.0,0.0
30,2022-11-22 00:00:00-05:00,30.520000457763672,31.190000534057617,29.899999618530273,30.959999084472656,4586800,0.0,0.0
31,2022-11-23 00:00:00-05:00,31.149999618530273,31.704999923706055,30.81999969482422,31.510000228881836,4601200,0.0,0.0
32,2022-11-25 00:00:00-05:00,31.010000228881836,32.29999923706055,30.860000610351562,31.690000534057617,2966500,0.0,0.0
33,2022-11-28 00:00:00-05:00,31.219999313354492,31.549999237060547,30.78499984741211,31.31999969482422,4226900,0.0,0.0
34,2022-11-29 00:00:00-05:00,31.6200008392334,32.09000015258789,30.719999313354492,30.739999771118164,4438900,0.0,0.0
35,2022-11-30 00:00:00-05:00,31.079999923706055,32.650001525878906,30.579999923706055,32.58000183105469,6174000,0.0,0.0
36,2022-12-01 00:00:00-05:00,32.310001373291016,32.599998474121094,30.899999618530273,31.15999984741211,4964800,0.0,0.0
37,2022-12-02 00:00:00-05:00,30.639999389648438,32.58000183105469,30.59000015258789,32.150001525878906,4910000,0.0,0.0
