,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2022-10-11 00:00:00-04:00,0.6700000166893005,0.699999988079071,0.6639999747276306,0.6710000038146973,179300,0.0,0.0
1,2022-10-12 00:00:00-04:00,0.699999988079071,0.699999988079071,0.6710000038146973,0.6899999976158142,247200,0.0,0.0
2,2022-10-13 00:00:00-04:00,0.6629999876022339,0.699999988079071,0.652999997138977,0.6899999976158142,99000,0.0,0.0
3,2022-10-14 00:00:00-04:00,0.6660000085830688,0.699999988079071,0.6510000228881836,0.6710000038146973,184000,0.0,0.0
4,2022-10-17 00:00:00-04:00,0.6610000133514404,0.699999988079071,0.6610000133514404,0.6800000071525574,119900,0.0,0.0
5,2022-10-18 00:00:00-04:00,0.6809999942779541,0.7350000143051147,0.6700000166893005,0.7049999833106995,305000,0.0,0.0
6,2022-10-19 00:00:00-04:00,0.7070000171661377,0.75,0.7009999752044678,0.7009999752044678,265400,0.0,0.0
7,2022-10-20 00:00:00-04:00,0.718999981880188,0.7300000190734863,0.6899999976158142,0.6990000009536743,302300,0.0,0.0
8,2022-10-21 00:00:00-04:00,0.7300000190734863,0.8539999723434448,0.699999988079071,0.8539999723434448,1898000,0.0,0.0
9,2022-10-24 00:00:00-04:00,0.8870000243186951,0.8899999856948853,0.7509999871253967,0.8029999732971191,557000,0.0,0.0
10,2022-10-25 00:00:00-04:00,0.8240000009536743,0.8330000042915344,0.7900000214576721,0.8019999861717224,833800,0.0,0.0
11,2022-10-26 00:00:00-04:00,0.824999988079071,0.824999988079071,0.7689999938011169,0.7689999938011169,268500,0.0,0.0
12,2022-10-27 00:00:00-04:00,0.7599999904632568,0.7889999747276306,0.7509999871253967,0.7699999809265137,135400,0.0,0.0
13,2022-10-28 00:00:00-04:00,0.7689999938011169,0.800000011920929,0.7599999904632568,0.7900000214576721,222400,0.0,0.0
14,2022-10-31 00:00:00-04:00,0.7799999713897705,0.8259999752044678,0.7509999871253967,0.7799999713897705,236200,0.0,0.0
15,2022-11-01 00:00:00-04:00,0.800000011920929,0.8169999718666077,0.7670000195503235,0.7839999794960022,516600,0.0,0.0
16,2022-11-02 00:00:00-04:00,0.8080000281333923,0.8080000281333923,0.7699999809265137,0.7850000262260437,225800,0.0,0.0
17,2022-11-03 00:00:00-04:00,0.75,0.800000011920929,0.7260000109672546,0.7580000162124634,329800,0.0,0.0
18,2022-11-04 00:00:00-04:00,0.7450000047683716,0.7599999904632568,0.7099999785423279,0.7599999904632568,238700,0.0,0.0
19,2022-11-07 00:00:00-05:00,0.7350000143051147,0.75,0.7200000286102295,0.7450000047683716,308700,0.0,0.0
20,2022-11-08 00:00:00-05:00,0.7170000076293945,0.7400000095367432,0.6520000100135803,0.6859999895095825,540900,0.0,0.0
21,2022-11-09 00:00:00-05:00,0.699999988079071,0.7099999785423279,0.6700000166893005,0.7089999914169312,220900,0.0,0.0
22,2022-11-10 00:00:00-05:00,0.7099999785423279,0.7350000143051147,0.7099999785423279,0.7269999980926514,332100,0.0,0.0
23,2022-11-11 00:00:00-05:00,0.7229999899864197,0.7379999756813049,0.699999988079071,0.7269999980926514,123000,0.0,0.0
24,2022-11-14 00:00:00-05:00,0.7400000095367432,0.7400000095367432,0.699999988079071,0.7269999980926514,146000,0.0,0.0
25,2022-11-15 00:00:00-05:00,0.7099999785423279,0.7360000014305115,0.699999988079071,0.7099999785423279,235500,0.0,0.0
26,2022-11-16 00:00:00-05:00,0.7289999723434448,0.7289999723434448,0.6800000071525574,0.6800000071525574,161100,0.0,0.0
27,2022-11-17 00:00:00-05:00,0.6800000071525574,0.7179999947547913,0.6499999761581421,0.6600000262260437,350200,0.0,0.0
28,2022-11-18 00:00:00-05:00,0.699999988079071,0.699999988079071,0.6600000262260437,0.6700000166893005,95000,0.0,0.0
29,2022-11-21 00:00:00-05:00,0.6800000071525574,0.6899999976158142,0.6620000004768372,0.6620000004768372,93400,0.0,0.0
30,2022-11-22 00:00:00-05:00,0.6899999976158142,0.7089999914169312,0.6620000004768372,0.6899999976158142,255000,0.0,0.0
31,2022-11-23 00:00:00-05:00,0.6899999976158142,0.7099999785423279,0.6510000228881836,0.6899999976158142,225800,0.0,0.0
32,2022-11-25 00:00:00-05:00,0.6800000071525574,0.7099999785423279,0.6800000071525574,0.6899999976158142,80100,0.0,0.0
33,2022-11-28 00:00:00-05:00,0.7009999752044678,0.7099999785423279,0.6700000166893005,0.675000011920929,510700,0.0,0.0
34,2022-11-29 00:00:00-05:00,0.6700000166893005,0.6949999928474426,0.6499999761581421,0.6520000100135803,233800,0.0,0.0
35,2022-11-30 00:00:00-05:00,0.671999990940094,0.6800000071525574,0.6449999809265137,0.6600000262260437,282100,0.0,0.0
36,2022-12-01 00:00:00-05:00,0.6700000166893005,0.6899999976158142,0.6510000228881836,0.6790000200271606,70800,0.0,0.0
37,2022-12-02 00:00:00-05:00,0.6800000071525574,0.6899999976158142,0.6510000228881836,0.6650000214576721,306300,0.0,0.0
38,2022-12-05 00:00:00-05:00,0.6549999713897705,0.675000011920929,0.6000000238418579,0.6100000143051147,1332400,0.0,0.0
39,2022-12-06 00:00:00-05:00,0.6200000047683716,0.6299999952316284,0.5600000023841858,0.5699999928474426,1418500,0.0,0.0
40,2022-12-07 00:00:00-05:00,0.6000000238418579,0.6100000143051147,0.5410000085830688,0.5600000023841858,1092800,0.0,0.0
41,2022-12-08 00:00:00-05:00,0.5619999766349792,0.5899999737739563,0.5529999732971191,0.5799999833106995,235400,0.0,0.0
42,2022-12-09 00:00:00-05:00,0.5889999866485596,0.6480000019073486,0.5860000252723694,0.6129999756813049,475400,0.0,0.0
43,2022-12-12 00:00:00-05:00,0.5929999947547913,0.6480000019073486,0.5929999947547913,0.6399999856948853,344600,0.0,0.0
44,2022-12-13 00:00:00-05:00,0.6399999856948853,0.6520000100135803,0.6240000128746033,0.6449999809265137,217900,0.0,0.0
45,2022-12-14 00:00:00-05:00,0.6520000100135803,0.652999997138977,0.550000011920929,0.6320000290870667,464100,0.0,0.0
46,2022-12-15 00:00:00-05:00,0.6129999756813049,0.6399999856948853,0.5839999914169312,0.6399999856948853,509400,0.0,0.0
47,2022-12-16 00:00:00-05:00,0.6100000143051147,0.6150000095367432,0.5649999976158142,0.5649999976158142,2207500,0.0,0.0
48,2022-12-19 00:00:00-05:00,0.5699999928474426,0.5899999737739563,0.531000018119812,0.531000018119812,454800,0.0,0.0
49,2022-12-20 00:00:00-05:00,0.5600000023841858,0.5609999895095825,0.5099999904632568,0.5199999809265137,717000,0.0,0.0
50,2022-12-21 00:00:00-05:00,0.5249999761581421,0.5600000023841858,0.5199999809265137,0.527999997138977,409100,0.0,0.0
51,2022-12-22 00:00:00-05:00,0.5199999809265137,0.5249999761581421,0.5,0.5,913900,0.0,0.0
52,2022-12-23 00:00:00-05:00,0.5170000195503235,0.5400000214576721,0.43299999833106995,0.5189999938011169,1114000,0.0,0.0
53,2022-12-27 00:00:00-05:00,0.49000000953674316,0.5180000066757202,0.47999998927116394,0.49000000953674316,287400,0.0,0.0
54,2022-12-28 00:00:00-05:00,0.49000000953674316,0.5,0.46000000834465027,0.4650000035762787,310500,0.0,0.0
55,2022-12-29 00:00:00-05:00,0.46399998664855957,0.49000000953674316,0.46000000834465027,0.4749999940395355,508000,0.0,0.0
56,2022-12-30 00:00:00-05:00,0.4699999988079071,0.5,0.45399999618530273,0.5,601800,0.0,0.0
57,2023-01-03 00:00:00-05:00,0.5299999713897705,0.5450000166893005,0.5040000081062317,0.5329999923706055,182400,0.0,0.0
58,2023-01-04 00:00:00-05:00,0.5099999904632568,0.5400000214576721,0.5099999904632568,0.5360000133514404,427000,0.0,0.0
59,2023-01-05 00:00:00-05:00,0.5400000214576721,0.550000011920929,0.5299999713897705,0.5339999794960022,71600,0.0,0.0
60,2023-01-06 00:00:00-05:00,0.5299999713897705,0.5450000166893005,0.5299999713897705,0.5450000166893005,134600,0.0,0.0
61,2023-01-09 00:00:00-05:00,0.5339999794960022,0.5550000071525574,0.5199999809265137,0.5249999761581421,297300,0.0,0.0
62,2023-01-10 00:00:00-05:00,0.5249999761581421,0.5429999828338623,0.5249999761581421,0.5400000214576721,197900,0.0,0.0
63,2023-01-11 00:00:00-05:00,0.5400000214576721,0.5600000023841858,0.5299999713897705,0.5320000052452087,301400,0.0,0.0
64,2023-01-12 00:00:00-05:00,0.550000011920929,0.574999988079071,0.5329999923706055,0.550000011920929,742000,0.0,0.0
65,2023-01-13 00:00:00-05:00,0.5540000200271606,0.5699999928474426,0.5410000085830688,0.5559999942779541,432600,0.0,0.0
66,2023-01-17 00:00:00-05:00,0.5529999732971191,0.5699999928474426,0.5400000214576721,0.5619999766349792,385700,0.0,0.0
67,2023-01-18 00:00:00-05:00,0.5699999928474426,0.5820000171661377,0.5600000023841858,0.5720000267028809,216900,0.0,0.0
68,2023-01-19 00:00:00-05:00,0.5709999799728394,0.5899999737739563,0.5699999928474426,0.5799999833106995,132100,0.0,0.0
69,2023-01-20 00:00:00-05:00,0.5899999737739563,0.6000000238418579,0.5649999976158142,0.5820000171661377,219700,0.0,0.0
70,2023-01-23 00:00:00-05:00,0.6000000238418579,0.609000027179718,0.5799999833106995,0.6000000238418579,472100,0.0,0.0
71,2023-01-24 00:00:00-05:00,0.6119999885559082,0.6119999885559082,0.5899999737739563,0.6000000238418579,192500,0.0,0.0
72,2023-01-25 00:00:00-05:00,0.6000000238418579,0.6100000143051147,0.5899999737739563,0.5920000076293945,157800,0.0,0.0
73,2023-01-26 00:00:00-05:00,0.6100000143051147,0.6200000047683716,0.5649999976158142,0.5899999737739563,216900,0.0,0.0
74,2023-01-27 00:00:00-05:00,0.5809999704360962,0.6000000238418579,0.5699999928474426,0.5889999866485596,237100,0.0,0.0
75,2023-01-30 00:00:00-05:00,0.6000000238418579,0.6150000095367432,0.5699999928474426,0.5699999928474426,233900,0.0,0.0
76,2023-01-31 00:00:00-05:00,0.574999988079071,0.5899999737739563,0.5649999976158142,0.5770000219345093,317500,0.0,0.0
77,2023-02-01 00:00:00-05:00,0.5759999752044678,0.5799999833106995,0.5419999957084656,0.5429999828338623,275400,0.0,0.0
78,2023-02-02 00:00:00-05:00,0.5699999928474426,0.5699999928474426,0.550000011920929,0.5690000057220459,239100,0.0,0.0
79,2023-02-03 00:00:00-05:00,0.5699999928474426,0.5799999833106995,0.550000011920929,0.550000011920929,263400,0.0,0.0
80,2023-02-06 00:00:00-05:00,0.5699999928474426,0.5799999833106995,0.5509999990463257,0.5559999942779541,93600,0.0,0.0
81,2023-02-07 00:00:00-05:00,0.578000009059906,0.5789999961853027,0.550000011920929,0.5550000071525574,134800,0.0,0.0
82,2023-02-08 00:00:00-05:00,0.550000011920929,0.5699999928474426,0.503000020980835,0.5059999823570251,535600,0.0,0.0
83,2023-02-09 00:00:00-05:00,0.5180000066757202,0.531000018119812,0.5099999904632568,0.5199999809265137,170400,0.0,0.0
84,2023-02-10 00:00:00-05:00,0.5199999809265137,0.5400000214576721,0.5009999871253967,0.5170000195503235,241600,0.0,0.0
85,2023-02-13 00:00:00-05:00,0.5199999809265137,0.5199999809265137,0.5,0.515999972820282,433800,0.0,0.0
86,2023-02-14 00:00:00-05:00,0.5,0.5199999809265137,0.49000000953674316,0.5099999904632568,623100,0.0,0.0
87,2023-02-15 00:00:00-05:00,0.5199999809265137,0.5199999809265137,0.4909999966621399,0.5090000033378601,103000,0.0,0.0
88,2023-02-16 00:00:00-05:00,0.5090000033378601,0.5099999904632568,0.5,0.5,121100,0.0,0.0
89,2023-02-17 00:00:00-05:00,0.5,0.5099999904632568,0.5,0.503000020980835,112600,0.0,0.0
90,2023-02-21 00:00:00-05:00,0.5,0.5199999809265137,0.49000000953674316,0.5,248800,0.0,0.0
91,2023-02-22 00:00:00-05:00,0.5009999871253967,0.5120000243186951,0.49000000953674316,0.49000000953674316,150500,0.0,0.0
92,2023-02-23 00:00:00-05:00,0.5,0.5,0.4650000035762787,0.4860000014305115,382300,0.0,0.0
93,2023-02-24 00:00:00-05:00,0.48899999260902405,0.49900001287460327,0.4749999940395355,0.47999998927116394,84900,0.0,0.0
94,2023-02-27 00:00:00-05:00,0.4749999940395355,0.49900001287460327,0.4699999988079071,0.48500001430511475,138100,0.0,0.0
95,2023-02-28 00:00:00-05:00,0.4699999988079071,0.48500001430511475,0.4699999988079071,0.47999998927116394,155600,0.0,0.0
96,2023-03-01 00:00:00-05:00,0.48500001430511475,0.49900001287460327,0.46000000834465027,0.46000000834465027,401200,0.0,0.0
97,2023-03-02 00:00:00-05:00,0.46000000834465027,0.49000000953674316,0.46000000834465027,0.4790000021457672,191500,0.0,0.0
98,2023-03-03 00:00:00-05:00,0.4869999885559082,0.49900001287460327,0.4749999940395355,0.49799999594688416,163600,0.0,0.0
99,2023-03-06 00:00:00-05:00,0.47999998927116394,0.492000013589859,0.46000000834465027,0.4749999940395355,265000,0.0,0.0
100,2023-03-07 00:00:00-05:00,0.4650000035762787,0.48399999737739563,0.46000000834465027,0.4749999940395355,240500,0.0,0.0
101,2023-03-08 00:00:00-05:00,0.49000000953674316,0.5080000162124634,0.4699999988079071,0.4970000088214874,334600,0.0,0.0
102,2023-03-09 00:00:00-05:00,0.4950000047683716,0.5,0.46000000834465027,0.4749999940395355,229100,0.0,0.0
