,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2022-10-11 00:00:00-04:00,12.180000305175781,12.319999694824219,11.809000015258789,12.0,2046200,0.0,0.0
1,2022-10-12 00:00:00-04:00,12.079999923706055,12.210000038146973,11.649999618530273,11.930000305175781,1089900,0.0,0.0
2,2022-10-13 00:00:00-04:00,11.539999961853027,12.369999885559082,11.289999961853027,12.170000076293945,1787100,0.0,0.0
3,2022-10-14 00:00:00-04:00,12.449999809265137,12.642999649047852,11.6899995803833,11.710000038146973,1178300,0.0,0.0
4,2022-10-17 00:00:00-04:00,12.020000457763672,12.529999732971191,12.020000457763672,12.300000190734863,1224000,0.0,0.0
5,2022-10-18 00:00:00-04:00,12.789999961853027,13.020000457763672,12.40999984741211,12.539999961853027,1333900,0.0,0.0
6,2022-10-19 00:00:00-04:00,12.329999923706055,12.609999656677246,12.100000381469727,12.199999809265137,1075500,0.0,0.0
7,2022-10-20 00:00:00-04:00,12.130000114440918,12.90999984741211,12.0600004196167,12.460000038146973,1142200,0.0,0.0
8,2022-10-21 00:00:00-04:00,12.350000381469727,12.680000305175781,12.109999656677246,12.5600004196167,989600,0.0,0.0
9,2022-10-24 00:00:00-04:00,12.550000190734863,12.550000190734863,12.149999618530273,12.319999694824219,1185600,0.0,0.0
10,2022-10-25 00:00:00-04:00,12.479999542236328,12.869999885559082,12.380000114440918,12.760000228881836,1917700,0.0,0.0
11,2022-10-26 00:00:00-04:00,12.65999984741211,13.569000244140625,12.470000267028809,12.859999656677246,2010800,0.0,0.0
12,2022-10-27 00:00:00-04:00,12.989999771118164,13.279999732971191,12.779999732971191,12.84000015258789,1058700,0.0,0.0
13,2022-10-28 00:00:00-04:00,12.779999732971191,13.149999618530273,12.550000190734863,13.140000343322754,1035300,0.0,0.0
14,2022-10-31 00:00:00-04:00,13.020000457763672,13.270000457763672,12.850000381469727,13.109999656677246,984900,0.0,0.0
15,2022-11-01 00:00:00-04:00,13.40999984741211,13.600000381469727,12.899999618530273,12.920000076293945,973900,0.0,0.0
16,2022-11-02 00:00:00-04:00,12.899999618530273,12.979999542236328,12.244999885559082,12.300000190734863,1291900,0.0,0.0
17,2022-11-03 00:00:00-04:00,12.170000076293945,12.630999565124512,12.109999656677246,12.239999771118164,1086300,0.0,0.0
18,2022-11-04 00:00:00-04:00,12.369999885559082,12.5,11.710000038146973,12.09000015258789,1311500,0.0,0.0
19,2022-11-07 00:00:00-05:00,12.149999618530273,12.4399995803833,11.779999732971191,12.430000305175781,1024400,0.0,0.0
20,2022-11-08 00:00:00-05:00,12.5,13.069999694824219,12.260000228881836,12.640000343322754,1301400,0.0,0.0
21,2022-11-09 00:00:00-05:00,12.369999885559082,12.369999885559082,11.710000038146973,11.920000076293945,1413300,0.0,0.0
22,2022-11-10 00:00:00-05:00,12.649999618530273,13.829999923706055,12.59000015258789,13.649999618530273,2174900,0.0,0.0
23,2022-11-11 00:00:00-05:00,13.619999885559082,14.970000267028809,13.53499984741211,14.960000038146973,2109200,0.0,0.0
24,2022-11-14 00:00:00-05:00,14.739999771118164,14.90999984741211,13.920000076293945,13.970000267028809,1391200,0.0,0.0
